year,series,event_name,session_type,circuit,rider,team,grid_position,finish_position,points,status,number,time_gap
2024,MotoGP,NED,Race,NED,M. Marquez,Gresini Racing MotoGP,7.0,10.0,6.0,Finished,93,
2024,MotoGP,NED,Race,NED,J. Miller,Red Bull KTM Factory Racing,4.0,11.0,5.0,Finished,43,
2024,MotoGP,NED,Race,NED,F. Quartararo,Monster Energy Yamaha MotoGP Team,3.0,12.0,4.0,Finished,20,
2024,MotoGP,NED,Race,NED,J. Zarco,CASTROL Honda LCR,9.0,13.0,3.0,Finished,5,
2024,MotoGP,NED,Race,NED,A. Fernandez,Red Bull GASGAS Tech3,12.0,14.0,2.0,Finished,37,
2024,MotoGP,NED,Race,NED,M. Oliveira,Trackhouse Racing,7.0,15.0,1.0,Finished,88,
2024,MotoGP,NED,Race,NED,T. Nakagami,IDEMITSU Honda LCR,13.0,16.0,0.0,Finished,30,
2024,MotoGP,NED,Race,NED,L. Marini,Repsol Honda Team,11.0,17.0,0.0,Finished,10,
2024,MotoGP,NED,Race,NED,P. Acosta,Red Bull GASGAS Tech3,1.0,,0.0,DNF,31,
2024,MotoGP,NED,Race,NED,J. Mir,Repsol Honda Team,10.0,,0.0,DNF,36,
2024,MotoGP,NED,Race,NED,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,5.0,,0.0,DNF,72,
2024,MotoGP,NED,Race,NED,A. Rins,Monster Energy Yamaha MotoGP Team,6.0,,0.0,DNF,42,
2024,MotoGP,NED,Race,NED,F. Bagnaia,Ducati Lenovo Team,1.0,1.0,12.0,Finished,1,
2024,MotoGP,NED,Race,NED,J. Martin,Prima Pramac Racing,2.0,2.0,9.0,Finished,89,
2024,MotoGP,NED,Race,NED,M. Viñales,Aprilia Racing,3.0,3.0,7.0,Finished,12,
2024,MotoGP,NED,Race,NED,E. Bastianini,Ducati Lenovo Team,11.0,4.0,6.0,Finished,23,
2024,MotoGP,NED,Race,NED,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,2.0,5.0,5.0,Finished,49,
2024,MotoGP,NED,Race,NED,B. Binder,Red Bull KTM Factory Racing,9.0,6.0,4.0,Finished,33,
2024,MotoGP,NED,Race,NED,F. Quartararo,Monster Energy Yamaha MotoGP Team,3.0,7.0,3.0,Finished,20,
2024,MotoGP,NED,Race,NED,A. Marquez,Gresini Racing MotoGP,4.0,8.0,2.0,Finished,73,
2024,MotoGP,NED,Race,NED,F. Morbidelli,Prima Pramac Racing,8.0,9.0,1.0,Finished,21,
2024,MotoGP,NED,Race,NED,P. Acosta,Red Bull GASGAS Tech3,1.0,10.0,0.0,Finished,31,
2024,MotoGP,NED,Race,NED,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,5.0,11.0,0.0,Finished,72,
2024,MotoGP,NED,Race,NED,M. Oliveira,Trackhouse Racing,7.0,12.0,0.0,Finished,88,
2024,MotoGP,NED,Race,NED,J. Miller,Red Bull KTM Factory Racing,4.0,13.0,0.0,Finished,43,
2024,MotoGP,NED,Race,NED,J. Mir,Repsol Honda Team,10.0,14.0,0.0,Finished,36,
2024,MotoGP,NED,Race,NED,A. Fernandez,Red Bull GASGAS Tech3,12.0,15.0,0.0,Finished,37,
2024,MotoGP,NED,Race,NED,J. Zarco,CASTROL Honda LCR,9.0,16.0,0.0,Finished,5,
2024,MotoGP,NED,Race,NED,R. Fernandez,Trackhouse Racing,12.0,17.0,0.0,Finished,25,
2024,MotoGP,NED,Race,NED,T. Nakagami,IDEMITSU Honda LCR,13.0,18.0,0.0,Finished,30,
2024,MotoGP,NED,Race,NED,A. Rins,Monster Energy Yamaha MotoGP Team,6.0,19.0,0.0,Finished,42,
2024,MotoGP,NED,Race,NED,A. Espargaro,Aprilia Racing,5.0,,0.0,DNF,41,
2024,MotoGP,NED,Race,NED,L. Marini,Repsol Honda Team,11.0,,0.0,DNF,10,
2024,MotoGP,NED,Race,NED,L. Savadori,Aprilia Racing,8.0,,0.0,DNF,32,
2024,MotoGP,NED,Race,NED,M. Marquez,Gresini Racing MotoGP,7.0,,0.0,DNF,93,
2024,MotoGP,GER,Race,GER,F. Bagnaia,Ducati Lenovo Team,4.0,1.0,25.0,Finished,1,
2024,MotoGP,GER,Race,GER,M. Marquez,Gresini Racing MotoGP,3.0,2.0,20.0,Finished,93,
2024,MotoGP,GER,Race,GER,A. Marquez,Gresini Racing MotoGP,5.0,3.0,16.0,Finished,73,
2024,MotoGP,GER,Race,GER,E. Bastianini,Ducati Lenovo Team,9.0,4.0,13.0,Finished,23,
2024,MotoGP,GER,Race,GER,F. Morbidelli,Prima Pramac Racing,6.0,5.0,11.0,Finished,21,
2024,MotoGP,GER,Race,GER,M. Oliveira,Trackhouse Racing,2.0,6.0,10.0,Finished,88,
2024,MotoGP,GER,Race,GER,P. Acosta,Red Bull GASGAS Tech3,10.0,7.0,9.0,Finished,31,
2024,MotoGP,GER,Race,GER,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,2.0,8.0,8.0,Finished,72,
2024,MotoGP,GER,Race,GER,B. Binder,Red Bull KTM Factory Racing,11.0,9.0,7.0,Finished,33,
2024,MotoGP,GER,Race,GER,R. Fernandez,Trackhouse Racing,1.0,10.0,6.0,Finished,25,
2024,MotoGP,GER,Race,GER,F. Quartararo,Monster Energy Yamaha MotoGP Team,4.0,11.0,5.0,Finished,20,
2024,MotoGP,GER,Race,GER,M. Viñales,Aprilia Racing,7.0,12.0,4.0,Finished,12,
2024,MotoGP,GER,Race,GER,J. Miller,Red Bull KTM Factory Racing,6.0,13.0,3.0,Finished,43,
2024,MotoGP,GER,Race,GER,T. Nakagami,IDEMITSU Honda LCR,7.0,14.0,2.0,Finished,30,
2024,MotoGP,GER,Race,GER,L. Marini,Repsol Honda Team,8.0,15.0,1.0,Finished,10,
2024,MotoGP,GER,Race,GER,A. Fernandez,Red Bull GASGAS Tech3,5.0,16.0,0.0,Finished,37,
2024,MotoGP,GER,Race,GER,J. Zarco,CASTROL Honda LCR,9.0,17.0,0.0,Finished,5,
2024,MotoGP,GER,Race,GER,J. Mir,Repsol Honda Team,10.0,18.0,0.0,Finished,36,
2024,MotoGP,GER,Race,GER,R. Gardner,Monster Energy Yamaha MotoGP Team,12.0,19.0,0.0,Finished,87,
2024,MotoGP,GER,Race,GER,S. Bradl,HRC Test Team,11.0,20.0,0.0,Finished,6,
2024,MotoGP,GER,Race,GER,J. Martin,Prima Pramac Racing,1.0,,0.0,DNF,89,
2024,MotoGP,GER,Race,GER,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,8.0,,0.0,DNF,49,
2024,MotoGP,GER,Race,GER,J. Martin,Prima Pramac Racing,1.0,1.0,12.0,Finished,89,
2024,MotoGP,GER,Race,GER,M. Oliveira,Trackhouse Racing,2.0,2.0,9.0,Finished,88,
2024,MotoGP,GER,Race,GER,F. Bagnaia,Ducati Lenovo Team,4.0,3.0,7.0,Finished,1,
2024,MotoGP,GER,Race,GER,E. Bastianini,Ducati Lenovo Team,9.0,4.0,6.0,Finished,23,
2024,MotoGP,GER,Race,GER,F. Morbidelli,Prima Pramac Racing,6.0,5.0,5.0,Finished,21,
2024,MotoGP,GER,Race,GER,M. Marquez,Gresini Racing MotoGP,3.0,6.0,4.0,Finished,93,
2024,MotoGP,GER,Race,GER,M. Viñales,Aprilia Racing,7.0,7.0,3.0,Finished,12,
2024,MotoGP,GER,Race,GER,B. Binder,Red Bull KTM Factory Racing,11.0,8.0,2.0,Finished,33,
2024,MotoGP,GER,Race,GER,A. Marquez,Gresini Racing MotoGP,5.0,9.0,1.0,Finished,73,
2024,MotoGP,GER,Race,GER,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,2.0,10.0,0.0,Finished,72,
2024,MotoGP,GER,Race,GER,J. Miller,Red Bull KTM Factory Racing,6.0,11.0,0.0,Finished,43,
2024,MotoGP,GER,Race,GER,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,8.0,12.0,0.0,Finished,49,
2024,MotoGP,GER,Race,GER,F. Quartararo,Monster Energy Yamaha MotoGP Team,4.0,13.0,0.0,Finished,20,
2024,MotoGP,GER,Race,GER,R. Fernandez,Trackhouse Racing,1.0,14.0,0.0,Finished,25,
2024,MotoGP,GER,Race,GER,L. Marini,Repsol Honda Team,8.0,15.0,0.0,Finished,10,
2024,MotoGP,GER,Race,GER,A. Fernandez,Red Bull GASGAS Tech3,5.0,16.0,0.0,Finished,37,
2024,MotoGP,GER,Race,GER,J. Zarco,CASTROL Honda LCR,9.0,17.0,0.0,Finished,5,
2024,MotoGP,GER,Race,GER,T. Nakagami,IDEMITSU Honda LCR,7.0,18.0,0.0,Finished,30,
2024,MotoGP,GER,Race,GER,S. Bradl,HRC Test Team,11.0,19.0,0.0,Finished,6,
2024,MotoGP,GER,Race,GER,R. Gardner,Monster Energy Yamaha MotoGP Team,12.0,20.0,0.0,Finished,87,
2024,MotoGP,GER,Race,GER,J. Mir,Repsol Honda Team,10.0,21.0,0.0,Finished,36,
2024,MotoGP,GER,Race,GER,P. Acosta,Red Bull GASGAS Tech3,10.0,22.0,0.0,Finished,31,
2024,MotoGP,GBR,Race,GBR,E. Bastianini,Ducati Lenovo Team,3.0,1.0,25.0,Finished,23,
2024,MotoGP,GBR,Race,GBR,J. Martin,Prima Pramac Racing,4.0,2.0,20.0,Finished,89,
2024,MotoGP,GBR,Race,GBR,F. Bagnaia,Ducati Lenovo Team,2.0,3.0,16.0,Finished,1,
2024,MotoGP,GBR,Race,GBR,M. Marquez,Gresini Racing MotoGP,7.0,4.0,13.0,Finished,93,
2024,MotoGP,GBR,Race,GBR,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,10.0,5.0,11.0,Finished,49,
2024,MotoGP,GBR,Race,GBR,A. Espargaro,Aprilia Racing,1.0,6.0,10.0,Finished,41,
2024,MotoGP,GBR,Race,GBR,A. Marquez,Gresini Racing MotoGP,1.0,7.0,9.0,Finished,73,
2024,MotoGP,GBR,Race,GBR,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,12.0,8.0,8.0,Finished,72,
2024,MotoGP,GBR,Race,GBR,P. Acosta,Red Bull GASGAS Tech3,2.0,9.0,7.0,Finished,31,
2024,MotoGP,GBR,Race,GBR,F. Morbidelli,Prima Pramac Racing,3.0,10.0,6.0,Finished,21,
2024,MotoGP,GBR,Race,GBR,F. Quartararo,Monster Energy Yamaha MotoGP Team,8.0,11.0,5.0,Finished,20,
2024,MotoGP,GBR,Race,GBR,J. Miller,Red Bull KTM Factory Racing,11.0,12.0,4.0,Finished,43,
2024,MotoGP,GBR,Race,GBR,M. Viñales,Aprilia Racing,8.0,13.0,3.0,Finished,12,
2024,MotoGP,GBR,Race,GBR,J. Zarco,CASTROL Honda LCR,6.0,14.0,2.0,Finished,5,
2024,MotoGP,GBR,Race,GBR,T. Nakagami,IDEMITSU Honda LCR,11.0,15.0,1.0,Finished,30,
2024,MotoGP,GBR,Race,GBR,A. Fernandez,Red Bull GASGAS Tech3,7.0,16.0,0.0,Finished,37,
2024,MotoGP,GBR,Race,GBR,L. Marini,Repsol Honda Team,9.0,17.0,0.0,Finished,10,
2024,MotoGP,GBR,Race,GBR,R. Gardner,Monster Energy Yamaha MotoGP Team,12.0,18.0,0.0,Finished,87,
2024,MotoGP,GBR,Race,GBR,J. Mir,Repsol Honda Team,10.0,,0.0,DNF,36,
2024,MotoGP,GBR,Race,GBR,M. Oliveira,Trackhouse Racing,5.0,,0.0,DNF,88,
2024,MotoGP,GBR,Race,GBR,B. Binder,Red Bull KTM Factory Racing,6.0,,0.0,DNF,33,
2024,MotoGP,GBR,Race,GBR,R. Fernandez,Trackhouse Racing,4.0,,0.0,DNF,25,
2024,MotoGP,GBR,Race,GBR,E. Bastianini,Ducati Lenovo Team,3.0,1.0,12.0,Finished,23,
2024,MotoGP,GBR,Race,GBR,J. Martin,Prima Pramac Racing,4.0,2.0,9.0,Finished,89,
2024,MotoGP,GBR,Race,GBR,A. Espargaro,Aprilia Racing,1.0,3.0,7.0,Finished,41,
2024,MotoGP,GBR,Race,GBR,B. Binder,Red Bull KTM Factory Racing,6.0,4.0,6.0,Finished,33,
2024,MotoGP,GBR,Race,GBR,P. Acosta,Red Bull GASGAS Tech3,2.0,5.0,5.0,Finished,31,
2024,MotoGP,GBR,Race,GBR,A. Marquez,Gresini Racing MotoGP,1.0,6.0,4.0,Finished,73,
2024,MotoGP,GBR,Race,GBR,J. Miller,Red Bull KTM Factory Racing,11.0,7.0,3.0,Finished,43,
2024,MotoGP,GBR,Race,GBR,M. Viñales,Aprilia Racing,8.0,8.0,2.0,Finished,12,
2024,MotoGP,GBR,Race,GBR,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,10.0,9.0,1.0,Finished,49,
2024,MotoGP,GBR,Race,GBR,M. Oliveira,Trackhouse Racing,5.0,10.0,0.0,Finished,88,
2024,MotoGP,GBR,Race,GBR,F. Quartararo,Monster Energy Yamaha MotoGP Team,8.0,11.0,0.0,Finished,20,
2024,MotoGP,GBR,Race,GBR,R. Fernandez,Trackhouse Racing,4.0,12.0,0.0,Finished,25,
2024,MotoGP,GBR,Race,GBR,A. Fernandez,Red Bull GASGAS Tech3,7.0,13.0,0.0,Finished,37,
2024,MotoGP,GBR,Race,GBR,J. Zarco,CASTROL Honda LCR,6.0,14.0,0.0,Finished,5,
2024,MotoGP,GBR,Race,GBR,L. Marini,Repsol Honda Team,9.0,15.0,0.0,Finished,10,
2024,MotoGP,GBR,Race,GBR,J. Mir,Repsol Honda Team,10.0,16.0,0.0,Finished,36,
2024,MotoGP,GBR,Race,GBR,T. Nakagami,IDEMITSU Honda LCR,11.0,17.0,0.0,Finished,30,
2024,MotoGP,GBR,Race,GBR,R. Gardner,Monster Energy Yamaha MotoGP Team,12.0,18.0,0.0,Finished,87,
2024,MotoGP,GBR,Race,GBR,M. Marquez,Gresini Racing MotoGP,7.0,,0.0,DNF,93,
2024,MotoGP,GBR,Race,GBR,F. Bagnaia,Ducati Lenovo Team,2.0,,0.0,DNF,1,
2024,MotoGP,GBR,Race,GBR,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,12.0,,0.0,DNF,72,
2024,MotoGP,GBR,Race,GBR,F. Morbidelli,Prima Pramac Racing,3.0,,0.0,DNF,21,
2024,MotoGP,AUT,Race,AUT,F. Bagnaia,Ducati Lenovo Team,2.0,1.0,25.0,Finished,1,
2024,MotoGP,AUT,Race,AUT,J. Martin,Prima Pramac Racing,1.0,2.0,20.0,Finished,89,
2024,MotoGP,AUT,Race,AUT,E. Bastianini,Ducati Lenovo Team,7.0,3.0,16.0,Finished,23,
2024,MotoGP,AUT,Race,AUT,M. Marquez,Gresini Racing MotoGP,3.0,4.0,13.0,Finished,93,
2024,MotoGP,AUT,Race,AUT,B. Binder,Red Bull KTM Factory Racing,12.0,5.0,11.0,Finished,33,
2024,MotoGP,AUT,Race,AUT,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,9.0,6.0,10.0,Finished,72,
2024,MotoGP,AUT,Race,AUT,M. Viñales,Aprilia Racing,6.0,7.0,9.0,Finished,12,
2024,MotoGP,AUT,Race,AUT,F. Morbidelli,Prima Pramac Racing,8.0,8.0,8.0,Finished,21,
2024,MotoGP,AUT,Race,AUT,A. Espargaro,Aprilia Racing,4.0,9.0,7.0,Finished,41,
2024,MotoGP,AUT,Race,AUT,A. Marquez,Gresini Racing MotoGP,11.0,10.0,6.0,Finished,73,
2024,MotoGP,AUT,Race,AUT,P. Espargaro,Red Bull KTM Factory Racing,2.0,11.0,5.0,Finished,44,
2024,MotoGP,AUT,Race,AUT,M. Oliveira,Trackhouse Racing,3.0,12.0,4.0,Finished,88,
2024,MotoGP,AUT,Race,AUT,P. Acosta,Red Bull GASGAS Tech3,4.0,13.0,3.0,Finished,31,
2024,MotoGP,AUT,Race,AUT,T. Nakagami,IDEMITSU Honda LCR,12.0,14.0,2.0,Finished,30,
2024,MotoGP,AUT,Race,AUT,A. Fernandez,Red Bull GASGAS Tech3,6.0,15.0,1.0,Finished,37,
2024,MotoGP,AUT,Race,AUT,A. Rins,Monster Energy Yamaha MotoGP Team,11.0,16.0,0.0,Finished,42,
2024,MotoGP,AUT,Race,AUT,J. Mir,Repsol Honda Team,9.0,17.0,0.0,Finished,36,
2024,MotoGP,AUT,Race,AUT,F. Quartararo,Monster Energy Yamaha MotoGP Team,5.0,18.0,0.0,Finished,20,
2024,MotoGP,AUT,Race,AUT,J. Miller,Red Bull KTM Factory Racing,1.0,19.0,0.0,Finished,43,
2024,MotoGP,AUT,Race,AUT,L. Savadori,Aprilia Racing,14.0,20.0,0.0,Finished,32,
2024,MotoGP,AUT,Race,AUT,J. Zarco,CASTROL Honda LCR,7.0,21.0,0.0,Finished,5,
2024,MotoGP,AUT,Race,AUT,S. Bradl,HRC Test Team,13.0,22.0,0.0,Finished,6,
2024,MotoGP,AUT,Race,AUT,R. Fernandez,Trackhouse Racing,10.0,,0.0,DNF,25,
2024,MotoGP,AUT,Race,AUT,L. Marini,Repsol Honda Team,8.0,,0.0,DNF,10,
2024,MotoGP,AUT,Race,AUT,F. Bagnaia,Ducati Lenovo Team,2.0,1.0,12.0,Finished,1,
2024,MotoGP,AUT,Race,AUT,J. Martin,Prima Pramac Racing,1.0,2.0,9.0,Finished,89,
2024,MotoGP,AUT,Race,AUT,A. Espargaro,Aprilia Racing,4.0,3.0,7.0,Finished,41,
2024,MotoGP,AUT,Race,AUT,E. Bastianini,Ducati Lenovo Team,7.0,4.0,6.0,Finished,23,
2024,MotoGP,AUT,Race,AUT,J. Miller,Red Bull KTM Factory Racing,1.0,5.0,5.0,Finished,43,
2024,MotoGP,AUT,Race,AUT,F. Morbidelli,Prima Pramac Racing,8.0,6.0,4.0,Finished,21,
2024,MotoGP,AUT,Race,AUT,B. Binder,Red Bull KTM Factory Racing,12.0,7.0,3.0,Finished,33,
2024,MotoGP,AUT,Race,AUT,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,9.0,8.0,2.0,Finished,72,
2024,MotoGP,AUT,Race,AUT,P. Espargaro,Red Bull KTM Factory Racing,2.0,9.0,1.0,Finished,44,
2024,MotoGP,AUT,Race,AUT,P. Acosta,Red Bull GASGAS Tech3,4.0,10.0,0.0,Finished,31,
2024,MotoGP,AUT,Race,AUT,M. Viñales,Aprilia Racing,6.0,11.0,0.0,Finished,12,
2024,MotoGP,AUT,Race,AUT,F. Quartararo,Monster Energy Yamaha MotoGP Team,5.0,12.0,0.0,Finished,20,
2024,MotoGP,AUT,Race,AUT,M. Oliveira,Trackhouse Racing,3.0,13.0,0.0,Finished,88,
2024,MotoGP,AUT,Race,AUT,R. Fernandez,Trackhouse Racing,10.0,14.0,0.0,Finished,25,
2024,MotoGP,AUT,Race,AUT,J. Zarco,CASTROL Honda LCR,7.0,15.0,0.0,Finished,5,
2024,MotoGP,AUT,Race,AUT,T. Nakagami,IDEMITSU Honda LCR,12.0,16.0,0.0,Finished,30,
2024,MotoGP,AUT,Race,AUT,L. Marini,Repsol Honda Team,8.0,17.0,0.0,Finished,10,
2024,MotoGP,AUT,Race,AUT,L. Savadori,Aprilia Racing,14.0,18.0,0.0,Finished,32,
2024,MotoGP,AUT,Race,AUT,J. Mir,Repsol Honda Team,9.0,19.0,0.0,Finished,36,
2024,MotoGP,AUT,Race,AUT,A. Marquez,Gresini Racing MotoGP,11.0,20.0,0.0,Finished,73,
2024,MotoGP,AUT,Race,AUT,A. Fernandez,Red Bull GASGAS Tech3,6.0,,0.0,DNF,37,
2024,MotoGP,AUT,Race,AUT,M. Marquez,Gresini Racing MotoGP,3.0,,0.0,DNF,93,
2024,MotoGP,AUT,Race,AUT,A. Rins,Monster Energy Yamaha MotoGP Team,11.0,,0.0,DNF,42,
2024,MotoGP,AUT,Race,AUT,S. Bradl,HRC Test Team,13.0,,0.0,DNF,6,
2024,MotoGP,ARA,Race,ARA,M. Marquez,Gresini Racing MotoGP,1.0,1.0,25.0,Finished,93,
2024,MotoGP,ARA,Race,ARA,J. Martin,Prima Pramac Racing,4.0,2.0,20.0,Finished,89,
2024,MotoGP,ARA,Race,ARA,P. Acosta,Red Bull GASGAS Tech3,2.0,3.0,16.0,Finished,31,
2024,MotoGP,ARA,Race,ARA,B. Binder,Red Bull KTM Factory Racing,1.0,4.0,13.0,Finished,33,
2024,MotoGP,ARA,Race,ARA,E. Bastianini,Ducati Lenovo Team,4.0,5.0,11.0,Finished,23,
2024,MotoGP,ARA,Race,ARA,F. Morbidelli,Prima Pramac Racing,6.0,6.0,10.0,Finished,21,
2024,MotoGP,ARA,Race,ARA,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,3.0,7.0,9.0,Finished,72,
2024,MotoGP,ARA,Race,ARA,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,6.0,8.0,8.0,Finished,49,
2024,MotoGP,ARA,Race,ARA,A. Rins,Monster Energy Yamaha MotoGP Team,11.0,9.0,7.0,Finished,42,
2024,MotoGP,ARA,Race,ARA,A. Espargaro,Aprilia Racing,11.0,10.0,6.0,Finished,41,
2024,MotoGP,ARA,Race,ARA,T. Nakagami,IDEMITSU Honda LCR,8.0,11.0,5.0,Finished,30,
2024,MotoGP,ARA,Race,ARA,A. Fernandez,Red Bull GASGAS Tech3,9.0,12.0,4.0,Finished,37,
2024,MotoGP,ARA,Race,ARA,J. Zarco,CASTROL Honda LCR,10.0,13.0,3.0,Finished,5,
2024,MotoGP,ARA,Race,ARA,J. Mir,Repsol Honda Team,12.0,14.0,2.0,Finished,36,
2024,MotoGP,ARA,Race,ARA,J. Miller,Red Bull KTM Factory Racing,5.0,15.0,1.0,Finished,43,
2024,MotoGP,ARA,Race,ARA,R. Fernandez,Trackhouse Racing,9.0,16.0,0.0,Finished,25,
2024,MotoGP,ARA,Race,ARA,L. Marini,Repsol Honda Team,10.0,17.0,0.0,Finished,10,
2024,MotoGP,ARA,Race,ARA,F. Bagnaia,Ducati Lenovo Team,3.0,,0.0,DNF,1,
2024,MotoGP,ARA,Race,ARA,A. Marquez,Gresini Racing MotoGP,5.0,,0.0,DNF,73,
2024,MotoGP,ARA,Race,ARA,M. Viñales,Aprilia Racing,12.0,,0.0,DNF,12,
2024,MotoGP,ARA,Race,ARA,F. Quartararo,Monster Energy Yamaha MotoGP Team,7.0,,0.0,DNF,20,
2024,MotoGP,ARA,Race,ARA,M. Oliveira,Trackhouse Racing,8.0,,0.0,DNF,88,
2024,MotoGP,ARA,Race,ARA,M. Marquez,Gresini Racing MotoGP,1.0,1.0,12.0,Finished,93,
2024,MotoGP,ARA,Race,ARA,J. Martin,Prima Pramac Racing,4.0,2.0,9.0,Finished,89,
2024,MotoGP,ARA,Race,ARA,P. Acosta,Red Bull GASGAS Tech3,2.0,3.0,7.0,Finished,31,
2024,MotoGP,ARA,Race,ARA,A. Marquez,Gresini Racing MotoGP,5.0,4.0,6.0,Finished,73,
2024,MotoGP,ARA,Race,ARA,M. Oliveira,Trackhouse Racing,8.0,5.0,5.0,Finished,88,
2024,MotoGP,ARA,Race,ARA,B. Binder,Red Bull KTM Factory Racing,1.0,6.0,4.0,Finished,33,
2024,MotoGP,ARA,Race,ARA,E. Bastianini,Ducati Lenovo Team,4.0,7.0,3.0,Finished,23,
2024,MotoGP,ARA,Race,ARA,F. Quartararo,Monster Energy Yamaha MotoGP Team,7.0,8.0,2.0,Finished,20,
2024,MotoGP,ARA,Race,ARA,F. Bagnaia,Ducati Lenovo Team,3.0,9.0,1.0,Finished,1,
2024,MotoGP,ARA,Race,ARA,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,3.0,10.0,0.0,Finished,72,
2024,MotoGP,ARA,Race,ARA,R. Fernandez,Trackhouse Racing,9.0,11.0,0.0,Finished,25,
2024,MotoGP,ARA,Race,ARA,A. Fernandez,Red Bull GASGAS Tech3,9.0,12.0,0.0,Finished,37,
2024,MotoGP,ARA,Race,ARA,J. Miller,Red Bull KTM Factory Racing,5.0,13.0,0.0,Finished,43,
2024,MotoGP,ARA,Race,ARA,T. Nakagami,IDEMITSU Honda LCR,8.0,14.0,0.0,Finished,30,
2024,MotoGP,ARA,Race,ARA,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,6.0,15.0,0.0,Finished,49,
2024,MotoGP,ARA,Race,ARA,L. Marini,Repsol Honda Team,10.0,16.0,0.0,Finished,10,
2024,MotoGP,ARA,Race,ARA,A. Rins,Monster Energy Yamaha MotoGP Team,11.0,17.0,0.0,Finished,42,
2024,MotoGP,ARA,Race,ARA,J. Mir,Repsol Honda Team,12.0,18.0,0.0,Finished,36,
2024,MotoGP,ARA,Race,ARA,M. Viñales,Aprilia Racing,12.0,19.0,0.0,Finished,12,
2024,MotoGP,ARA,Race,ARA,F. Morbidelli,Prima Pramac Racing,6.0,,0.0,DNF,21,
2024,MotoGP,ARA,Race,ARA,J. Zarco,CASTROL Honda LCR,10.0,,0.0,DNF,5,
2024,MotoGP,ARA,Race,ARA,A. Espargaro,Aprilia Racing,11.0,,0.0,DNF,41,
2024,MotoGP,RSM,Race,RSM,M. Marquez,Gresini Racing MotoGP,9.0,1.0,25.0,Finished,93,
2024,MotoGP,RSM,Race,RSM,F. Bagnaia,Ducati Lenovo Team,1.0,2.0,20.0,Finished,1,
2024,MotoGP,RSM,Race,RSM,E. Bastianini,Ducati Lenovo Team,8.0,3.0,16.0,Finished,23,
2024,MotoGP,RSM,Race,RSM,B. Binder,Red Bull KTM Factory Racing,2.0,4.0,13.0,Finished,33,
2024,MotoGP,RSM,Race,RSM,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,3.0,5.0,11.0,Finished,72,
2024,MotoGP,RSM,Race,RSM,A. Marquez,Gresini Racing MotoGP,1.0,6.0,10.0,Finished,73,
2024,MotoGP,RSM,Race,RSM,F. Quartararo,Monster Energy Yamaha MotoGP Team,10.0,7.0,9.0,Finished,20,
2024,MotoGP,RSM,Race,RSM,J. Miller,Red Bull KTM Factory Racing,12.0,8.0,8.0,Finished,43,
2024,MotoGP,RSM,Race,RSM,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,4.0,9.0,7.0,Finished,49,
2024,MotoGP,RSM,Race,RSM,P. Espargaro,Red Bull KTM Factory Racing,5.0,10.0,6.0,Finished,44,
2024,MotoGP,RSM,Race,RSM,M. Oliveira,Trackhouse Racing,8.0,11.0,5.0,Finished,88,
2024,MotoGP,RSM,Race,RSM,J. Zarco,CASTROL Honda LCR,6.0,12.0,4.0,Finished,5,
2024,MotoGP,RSM,Race,RSM,T. Nakagami,IDEMITSU Honda LCR,12.0,13.0,3.0,Finished,30,
2024,MotoGP,RSM,Race,RSM,S. Bradl,HRC Test Team,13.0,14.0,2.0,Finished,6,
2024,MotoGP,RSM,Race,RSM,J. Martin,Prima Pramac Racing,4.0,15.0,1.0,Finished,89,
2024,MotoGP,RSM,Race,RSM,M. Viñales,Aprilia Racing,11.0,16.0,0.0,Finished,12,
2024,MotoGP,RSM,Race,RSM,P. Acosta,Red Bull GASGAS Tech3,5.0,17.0,0.0,Finished,31,
2024,MotoGP,RSM,Race,RSM,R. Fernandez,Trackhouse Racing,9.0,18.0,0.0,Finished,25,
2024,MotoGP,RSM,Race,RSM,A. Rins,Monster Energy Yamaha MotoGP Team,10.0,19.0,0.0,Finished,42,
2024,MotoGP,RSM,Race,RSM,A. Espargaro,Aprilia Racing,3.0,,0.0,DNF,41,
2024,MotoGP,RSM,Race,RSM,A. Fernandez,Red Bull GASGAS Tech3,7.0,,0.0,DNF,37,
2024,MotoGP,RSM,Race,RSM,F. Morbidelli,Prima Pramac Racing,2.0,,0.0,DNF,21,
2024,MotoGP,RSM,Race,RSM,J. Martin,Prima Pramac Racing,4.0,1.0,12.0,Finished,89,
